60
100 100 100
0 73 48 38
1 33 59 86
2 12 97 6
3 38 98 34
4 29 50 60
5 61 97 56
6 19 43 20
7 52 35 52
8 94 4 40
9 17 28 80
10 16 84 40
11 65 38 15
12 14 9 44
13 75 10 39
14 62 88 2
15 83 58 20
16 79 28 24
17 54 45 5
18 57 78 7
19 9 50 67
20 65 45 23
21 59 84 33
22 98 29 85
23 3 51 34
24 28 93 75
25 20 24 85
26 96 62 63
27 82 61 38
28 18 6 10
29 93 26 89
30 86 4 92
31 97 70 67
32 73 8 23
33 21 58 12
34 82 51 41
35 38 99 71
36 9 48 33
37 23 52 85
38 7 83 73
39 34 56 8
40 53 41 83
41 31 86 46
42 79 42 32
43 36 46 3
44 76 8 11
45 55 11 38
46 27 17 53
47 53 98 69
48 72 69 32
49 30 30 49
50 86 82 92
51 99 64 6
52 26 19 9
53 61 84 45
54 59 60 95
55 37 7 22
56 59 44 29
57 50 83 72
58 20 15 45
59 10 40 56
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
