60
100 100 100
0 19 25 23
1 2 14 33
2 23 31 27
3 30 21 17
4 23 15 10
5 12 30 20
6 15 3 23
7 21 30 22
8 10 3 15
9 7 20 5
10 16 26 4
11 18 27 7
12 2 18 16
13 29 2 18
14 35 15 19
15 25 32 2
16 14 10 31
17 27 9 5
18 32 15 32
19 16 14 33
20 22 22 20
21 6 32 33
22 8 22 1
23 19 31 1
24 9 24 9
25 10 23 11
26 11 35 29
27 20 31 2
28 34 19 14
29 16 29 18
30 6 20 22
31 7 25 34
32 4 4 19
33 15 32 28
34 10 20 9
35 28 30 15
36 18 33 6
37 19 9 20
38 24 9 20
39 25 11 5
40 22 7 26
41 13 10 21
42 15 23 13
43 33 28 31
44 5 22 32
45 26 11 14
46 18 30 28
47 21 24 27
48 6 2 25
49 30 5 19
50 34 18 32
51 17 19 3
52 24 10 35
53 8 5 1
54 27 9 29
55 8 28 3
56 7 30 16
57 31 1 27
58 12 9 5
59 9 16 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
