60
100 100 100
0 61 64 19
1 92 20 28
2 87 46 13
3 17 65 17
4 44 60 62
5 33 74 15
6 31 35 5
7 86 84 49
8 37 80 67
9 15 90 32
10 28 88 100
11 37 84 20
12 80 80 66
13 87 55 43
14 39 53 83
15 68 60 86
16 79 18 99
17 95 79 19
18 86 58 49
19 63 88 88
20 34 1 21
21 59 50 47
22 4 66 83
23 71 27 91
24 68 12 80
25 52 69 38
26 66 33 24
27 57 48 32
28 94 24 25
29 47 21 79
30 28 50 78
31 51 34 12
32 61 25 19
33 95 9 18
34 31 66 24
35 87 91 44
36 94 30 4
37 58 60 39
38 5 23 43
39 26 53 23
40 85 91 63
41 47 26 39
42 91 22 77
43 56 57 26
44 90 96 37
45 7 34 43
46 62 85 9
47 53 38 57
48 19 14 82
49 82 73 53
50 68 62 92
51 26 83 43
52 55 1 2
53 46 10 77
54 52 36 96
55 67 85 32
56 94 31 98
57 69 38 70
58 33 63 79
59 72 22 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
