80
30 30 30
0 4 2 9
1 2 3 3
2 6 8 10
3 4 1 9
4 1 8 1
5 7 7 9
6 6 8 2
7 2 8 10
8 7 1 1
9 7 1 3
10 2 7 8
11 6 1 1
12 3 9 3
13 3 2 3
14 9 4 7
15 4 8 1
16 7 5 6
17 4 4 10
18 7 6 2
19 3 2 5
20 1 3 10
21 2 10 3
22 2 9 5
23 9 7 2
24 3 5 8
25 5 6 9
26 5 3 3
27 4 8 4
28 9 3 8
29 3 5 4
30 10 3 3
31 7 6 9
32 10 5 3
33 1 3 6
34 10 9 1
35 1 3 7
36 6 9 3
37 4 7 3
38 8 2 6
39 4 7 3
40 8 8 3
41 10 7 3
42 2 10 6
43 2 9 10
44 10 3 5
45 8 3 1
46 7 7 10
47 4 6 1
48 10 6 2
49 4 2 10
50 3 7 4
51 2 5 9
52 4 9 7
53 10 1 8
54 5 10 3
55 9 4 4
56 2 2 6
57 10 3 9
58 2 3 1
59 9 3 6
60 6 2 9
61 5 1 8
62 10 9 2
63 3 9 2
64 9 7 10
65 6 2 1
66 6 10 5
67 2 2 2
68 6 7 7
69 6 3 1
70 6 10 10
71 10 5 1
72 7 7 5
73 10 1 1
74 3 2 9
75 2 4 10
76 1 9 6
77 9 4 6
78 8 1 6
79 6 9 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
