40
100 100 100
0 41 79 19
1 22 86 41
2 59 6 38
3 45 23 38
4 22 93 53
5 100 44 87
6 75 7 8
7 59 85 70
8 68 40 14
9 80 86 47
10 20 19 61
11 43 55 91
12 17 37 1
13 97 78 64
14 77 21 43
15 81 6 8
16 59 89 18
17 23 73 46
18 54 82 26
19 74 92 21
20 76 17 89
21 55 7 22
22 19 43 74
23 7 70 59
24 78 48 51
25 60 43 53
26 62 97 86
27 95 68 92
28 53 65 30
29 44 71 32
30 39 76 57
31 63 89 21
32 85 39 90
33 10 94 52
34 82 97 1
35 70 1 41
36 9 80 27
37 71 3 78
38 43 86 35
39 23 55 98
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
