80
100 100 100
0 78 13 60
1 90 56 71
2 30 45 55
3 42 100 28
4 49 59 69
5 70 49 49
6 75 31 22
7 24 25 87
8 10 97 71
9 63 86 4
10 79 34 75
11 30 11 84
12 53 90 85
13 95 85 40
14 38 6 28
15 22 13 3
16 70 8 56
17 58 1 16
18 42 94 44
19 86 79 71
20 83 51 59
21 59 15 63
22 60 36 73
23 61 43 39
24 22 84 27
25 56 100 12
26 49 64 83
27 6 61 49
28 82 30 96
29 23 66 46
30 63 81 65
31 34 7 37
32 94 23 90
33 38 70 13
34 32 6 35
35 66 8 67
36 52 10 61
37 95 73 79
38 1 20 17
39 89 47 60
40 37 62 96
41 70 94 73
42 96 93 21
43 54 16 69
44 58 27 60
45 78 70 61
46 31 35 40
47 17 34 18
48 13 93 9
49 20 55 8
50 32 28 100
51 14 73 38
52 58 77 72
53 44 98 80
54 43 61 92
55 99 90 86
56 84 69 5
57 81 36 75
58 30 99 63
59 11 14 46
60 38 62 87
61 75 26 89
62 3 73 100
63 20 61 97
64 25 46 44
65 77 74 45
66 56 21 44
67 96 61 27
68 19 64 81
69 3 82 55
70 49 12 76
71 86 41 61
72 73 84 16
73 72 51 90
74 67 59 16
75 49 7 59
76 34 66 45
77 88 76 93
78 14 40 91
79 37 23 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
