40
100 100 100
0 18 12 14
1 7 11 12
2 1 3 29
3 28 23 34
4 16 2 9
5 19 29 34
6 29 15 30
7 28 17 1
8 34 27 30
9 14 3 28
10 9 31 29
11 6 15 3
12 17 28 34
13 11 34 24
14 27 4 21
15 5 33 33
16 18 10 6
17 3 12 21
18 11 23 20
19 3 3 7
20 3 29 6
21 25 34 2
22 29 22 25
23 34 34 32
24 35 9 35
25 24 6 18
26 34 17 19
27 14 3 2
28 11 10 32
29 10 30 7
30 1 23 23
31 35 29 14
32 9 1 3
33 10 10 20
34 4 18 17
35 18 15 31
36 14 13 32
37 1 15 5
38 10 3 2
39 24 8 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
