60
100 100 100
0 22 8 29
1 13 4 4
2 26 9 23
3 25 17 5
4 33 30 4
5 19 21 15
6 9 22 2
7 4 21 34
8 30 19 20
9 17 30 25
10 8 19 22
11 15 7 5
12 11 23 1
13 33 25 25
14 34 27 27
15 8 27 33
16 19 3 10
17 34 9 21
18 11 24 34
19 11 9 6
20 19 12 8
21 30 16 15
22 5 30 14
23 34 28 13
24 29 33 32
25 2 19 11
26 29 21 25
27 22 2 33
28 6 32 9
29 18 9 22
30 6 31 9
31 13 10 27
32 34 12 13
33 26 11 35
34 15 29 11
35 22 27 2
36 13 5 5
37 26 22 32
38 13 12 13
39 29 3 7
40 31 9 17
41 13 3 24
42 32 33 10
43 4 22 11
44 24 9 8
45 29 34 14
46 24 4 19
47 22 31 24
48 20 15 1
49 23 17 1
50 29 25 26
51 32 21 24
52 1 22 26
53 32 16 2
54 24 2 27
55 32 29 3
56 2 35 28
57 32 20 32
58 3 26 9
59 21 5 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
