40
100 100 100
0 5 26 18
1 30 30 14
2 31 30 10
3 7 8 34
4 20 13 23
5 14 15 14
6 8 26 34
7 30 3 34
8 4 3 5
9 24 6 7
10 22 13 21
11 6 2 4
12 33 6 26
13 14 26 14
14 3 1 31
15 16 33 4
16 35 33 31
17 17 28 27
18 18 26 7
19 26 14 23
20 5 8 2
21 2 33 3
22 11 15 11
23 29 12 12
24 17 31 23
25 15 1 8
26 30 1 20
27 3 30 24
28 13 3 16
29 12 2 13
30 7 28 24
31 7 12 4
32 32 3 5
33 11 35 26
34 19 18 25
35 32 35 15
36 11 3 15
37 14 17 30
38 27 13 29
39 5 4 15
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
