80
100 100 100
0 35 53 33
1 97 93 98
2 76 9 29
3 51 61 74
4 77 85 85
5 20 91 28
6 60 91 7
7 62 22 40
8 87 44 42
9 29 67 12
10 79 20 25
11 75 56 62
12 23 12 1
13 48 77 10
14 3 15 40
15 87 26 94
16 21 21 67
17 40 92 69
18 1 28 75
19 8 80 15
20 91 36 98
21 38 12 45
22 52 55 83
23 70 64 74
24 96 51 95
25 40 97 91
26 7 98 44
27 93 33 18
28 14 72 14
29 9 81 86
30 53 31 95
31 24 99 58
32 41 54 38
33 54 23 88
34 45 92 27
35 50 46 94
36 44 58 26
37 49 14 52
38 42 86 51
39 24 33 91
40 69 18 45
41 35 44 75
42 80 51 82
43 100 76 59
44 79 26 51
45 68 56 30
46 64 83 10
47 8 25 97
48 62 68 31
49 65 77 10
50 27 64 4
51 40 30 100
52 56 90 97
53 78 69 4
54 72 27 56
55 32 54 100
56 88 98 40
57 100 46 70
58 21 28 76
59 42 55 94
60 36 28 71
61 67 11 36
62 1 99 60
63 9 66 2
64 59 34 91
65 71 64 74
66 53 7 26
67 95 6 56
68 74 35 17
69 22 29 5
70 26 65 55
71 71 55 95
72 79 97 87
73 90 79 67
74 97 28 19
75 66 94 47
76 5 22 25
77 98 1 3
78 68 32 91
79 100 58 82
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
