40
100 100 100
0 35 34 20
1 13 19 25
2 12 21 16
3 15 18 35
4 3 1 32
5 20 3 27
6 16 27 29
7 10 14 33
8 22 29 29
9 18 32 15
10 33 6 7
11 35 10 11
12 32 10 21
13 28 18 3
14 22 25 29
15 22 19 31
16 8 13 16
17 26 15 16
18 34 7 22
19 22 25 15
20 26 1 13
21 11 19 23
22 20 25 6
23 27 20 16
24 25 31 15
25 4 30 30
26 26 11 13
27 17 16 21
28 14 11 28
29 1 26 19
30 16 28 25
31 11 34 26
32 28 20 25
33 26 4 8
34 14 31 21
35 14 17 12
36 2 23 9
37 34 30 18
38 1 4 31
39 34 3 33
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
