60
100 100 100
0 18 11 25
1 11 35 1
2 12 5 30
3 27 26 7
4 34 23 2
5 29 13 19
6 24 4 10
7 25 9 31
8 25 16 22
9 32 21 19
10 24 12 2
11 7 13 20
12 16 9 9
13 14 26 4
14 30 35 10
15 9 26 15
16 5 16 30
17 26 5 14
18 21 11 13
19 30 29 5
20 18 17 18
21 28 31 35
22 13 28 16
23 1 34 34
24 2 12 35
25 2 7 22
26 24 35 21
27 25 24 24
28 13 8 22
29 8 29 31
30 1 31 3
31 26 35 1
32 23 14 9
33 11 15 18
34 5 26 10
35 26 10 5
36 12 29 6
37 12 13 15
38 5 12 31
39 22 4 11
40 33 28 14
41 24 2 19
42 12 26 26
43 26 28 23
44 20 23 25
45 4 32 5
46 2 20 11
47 17 2 27
48 7 4 26
49 28 26 20
50 31 34 21
51 8 3 32
52 33 26 29
53 28 11 14
54 20 32 35
55 5 26 6
56 30 8 16
57 5 17 3
58 20 4 10
59 21 27 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
