80
100 100 100
0 26 27 9
1 9 3 7
2 30 35 25
3 4 34 16
4 35 7 19
5 34 32 21
6 17 32 32
7 3 1 20
8 5 20 26
9 19 14 20
10 14 25 22
11 24 1 34
12 14 19 2
13 11 25 12
14 19 4 3
15 23 15 2
16 16 20 24
17 20 8 9
18 3 19 17
19 11 26 9
20 22 19 32
21 5 9 25
22 8 18 9
23 13 29 7
24 25 3 31
25 1 25 31
26 24 28 16
27 16 20 13
28 35 30 34
29 19 12 15
30 6 33 15
31 31 20 12
32 2 28 31
33 23 32 23
34 18 27 8
35 3 26 21
36 25 23 17
37 20 6 5
38 28 1 32
39 31 5 27
40 33 26 1
41 14 16 11
42 1 24 9
43 19 25 15
44 25 34 10
45 24 12 2
46 4 7 2
47 21 27 29
48 12 15 19
49 3 34 30
50 24 8 17
51 1 23 31
52 24 4 9
53 29 29 11
54 18 17 16
55 3 25 23
56 20 22 9
57 10 3 16
58 21 35 24
59 30 21 10
60 19 14 17
61 20 12 1
62 16 18 27
63 33 35 10
64 10 4 28
65 12 5 4
66 2 4 16
67 14 20 20
68 9 8 6
69 27 24 30
70 13 18 18
71 9 25 17
72 21 1 18
73 24 28 3
74 24 17 12
75 19 30 2
76 24 25 21
77 27 1 19
78 30 21 4
79 14 30 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
