80
100 100 100
0 18 10 66
1 93 50 58
2 29 22 84
3 11 82 12
4 94 86 1
5 91 65 77
6 1 38 11
7 16 11 52
8 37 80 24
9 19 35 45
10 25 18 39
11 84 43 49
12 65 50 79
13 71 27 12
14 85 93 75
15 65 83 68
16 19 51 7
17 78 62 47
18 71 14 12
19 82 10 67
20 60 65 82
21 57 82 80
22 9 27 74
23 37 91 10
24 46 1 8
25 32 25 79
26 74 54 5
27 66 43 72
28 55 62 96
29 31 21 6
30 12 65 65
31 31 11 17
32 99 67 25
33 61 61 12
34 82 99 84
35 54 49 11
36 77 17 92
37 96 91 62
38 22 86 55
39 73 79 68
40 20 91 75
41 5 48 42
42 59 61 27
43 59 9 82
44 30 93 92
45 84 48 82
46 27 77 77
47 95 78 59
48 3 16 88
49 43 80 68
50 33 82 67
51 54 30 16
52 93 46 29
53 97 17 6
54 75 58 48
55 62 66 69
56 97 68 32
57 28 8 36
58 80 94 37
59 55 59 68
60 19 17 8
61 67 16 41
62 83 74 31
63 23 39 7
64 66 20 82
65 68 77 1
66 38 22 19
67 41 65 74
68 1 78 29
69 94 64 93
70 60 89 33
71 100 99 5
72 13 30 74
73 20 16 61
74 44 5 84
75 88 36 63
76 8 53 56
77 42 28 33
78 14 3 70
79 22 49 72
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
