40
100 100 100
0 39 20 78
1 92 18 45
2 11 10 91
3 62 88 68
4 100 48 87
5 38 4 26
6 55 85 100
7 39 52 46
8 88 64 8
9 48 99 57
10 93 11 57
11 63 44 57
12 34 97 73
13 1 2 14
14 38 21 93
15 95 55 76
16 48 99 50
17 75 31 54
18 96 85 99
19 8 52 95
20 100 28 46
21 2 43 7
22 22 19 20
23 21 84 88
24 73 59 53
25 46 83 92
26 52 20 56
27 95 22 90
28 59 94 15
29 75 6 26
30 69 92 61
31 55 22 51
32 41 79 63
33 20 56 74
34 13 85 17
35 66 1 63
36 42 82 49
37 98 16 91
38 67 78 2
39 22 12 45
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
