60
30 30 30
0 7 3 7
1 8 3 3
2 3 10 1
3 4 7 6
4 6 10 5
5 6 9 3
6 10 9 8
7 7 3 1
8 7 2 8
9 7 6 1
10 9 9 10
11 5 7 9
12 1 6 2
13 7 1 3
14 10 4 5
15 2 8 10
16 5 5 5
17 2 5 5
18 9 6 9
19 5 7 1
20 3 4 3
21 2 3 1
22 8 6 8
23 7 9 10
24 9 6 3
25 9 9 6
26 7 1 3
27 4 4 2
28 5 6 6
29 7 6 7
30 4 1 3
31 3 8 10
32 10 6 6
33 10 6 1
34 8 10 4
35 5 5 10
36 6 10 10
37 3 5 3
38 7 8 5
39 4 6 8
40 1 9 9
41 9 7 10
42 3 7 1
43 10 8 10
44 6 1 7
45 10 7 9
46 8 2 9
47 5 7 5
48 2 9 8
49 6 5 10
50 7 1 7
51 1 7 2
52 1 1 3
53 3 2 6
54 10 4 6
55 10 7 4
56 7 10 1
57 5 3 8
58 3 1 10
59 2 3 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
