60
100 100 100
0 32 83 73
1 80 52 19
2 80 86 21
3 67 68 8
4 6 29 81
5 22 68 100
6 95 28 10
7 92 91 13
8 51 2 62
9 46 32 47
10 8 72 86
11 35 15 9
12 38 35 63
13 8 100 91
14 52 16 100
15 86 23 88
16 40 86 70
17 91 7 88
18 75 90 43
19 74 82 84
20 38 100 32
21 91 99 87
22 72 40 42
23 64 10 36
24 74 87 64
25 34 8 93
26 13 30 99
27 98 50 67
28 3 78 6
29 20 15 5
30 90 15 47
31 88 57 13
32 50 55 7
33 26 90 47
34 29 14 27
35 21 60 22
36 48 42 37
37 73 66 2
38 94 88 63
39 83 29 49
40 21 47 44
41 72 3 58
42 88 89 62
43 17 21 73
44 52 98 6
45 55 87 12
46 45 54 55
47 3 57 94
48 69 87 38
49 98 8 62
50 46 30 5
51 16 74 15
52 4 75 96
53 18 75 7
54 94 1 52
55 86 25 80
56 26 7 76
57 55 100 89
58 36 32 76
59 94 12 26
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
