60
30 30 30
0 10 5 7
1 3 8 8
2 8 9 4
3 7 3 2
4 1 5 5
5 6 7 4
6 3 6 6
7 8 3 1
8 3 3 7
9 10 9 3
10 9 6 3
11 7 4 1
12 9 2 3
13 10 10 8
14 7 2 2
15 2 9 6
16 7 4 6
17 3 3 5
18 1 7 3
19 7 4 9
20 7 6 10
21 1 3 4
22 8 6 9
23 2 5 9
24 2 5 9
25 5 5 10
26 2 4 9
27 1 7 8
28 1 7 10
29 9 1 9
30 1 7 10
31 4 7 2
32 4 7 6
33 4 8 5
34 1 2 8
35 8 8 7
36 5 1 6
37 3 4 8
38 2 4 4
39 8 10 4
40 3 1 4
41 6 4 10
42 1 4 6
43 2 9 6
44 10 5 8
45 4 4 4
46 3 2 7
47 2 9 4
48 10 3 1
49 10 5 4
50 2 4 3
51 2 9 9
52 2 4 2
53 9 6 8
54 4 1 4
55 7 8 5
56 9 2 7
57 3 5 6
58 7 4 3
59 1 7 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
