80
30 30 30
0 6 1 5
1 5 1 7
2 1 10 5
3 10 3 3
4 4 7 3
5 8 2 10
6 4 10 7
7 1 3 7
8 7 4 5
9 9 5 1
10 2 9 2
11 4 7 7
12 3 6 6
13 4 10 9
14 8 7 7
15 10 10 10
16 8 8 7
17 7 10 9
18 1 3 3
19 5 10 8
20 8 2 5
21 2 7 4
22 5 6 4
23 4 3 1
24 4 9 1
25 3 5 3
26 4 7 10
27 5 6 8
28 9 5 5
29 1 5 3
30 9 8 10
31 5 6 1
32 10 8 8
33 2 6 10
34 10 9 9
35 9 10 2
36 7 5 4
37 9 5 9
38 10 9 1
39 8 2 2
40 5 10 6
41 7 1 8
42 7 6 9
43 2 2 4
44 5 8 3
45 10 10 6
46 7 6 3
47 1 2 4
48 6 3 9
49 10 9 1
50 9 1 3
51 8 6 7
52 9 3 2
53 7 9 6
54 9 10 3
55 10 1 9
56 5 5 9
57 3 5 4
58 5 2 6
59 3 2 5
60 2 9 9
61 8 7 5
62 3 10 9
63 5 1 5
64 5 5 8
65 6 4 10
66 5 7 6
67 1 9 9
68 8 2 1
69 1 3 1
70 4 3 9
71 7 5 7
72 3 5 6
73 4 5 9
74 9 2 10
75 3 9 6
76 8 6 8
77 4 9 9
78 1 4 4
79 3 1 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
