60
30 30 30
0 7 5 6
1 8 1 9
2 3 7 4
3 6 2 2
4 1 6 5
5 1 4 1
6 9 8 6
7 5 9 3
8 5 6 1
9 7 1 5
10 2 3 4
11 6 8 4
12 2 4 3
13 5 7 2
14 3 4 4
15 10 2 2
16 4 10 9
17 2 9 1
18 4 6 7
19 6 3 2
20 10 9 7
21 1 3 6
22 2 6 6
23 1 3 2
24 1 6 2
25 1 1 7
26 7 7 8
27 10 9 4
28 3 1 9
29 6 7 4
30 1 9 4
31 1 6 3
32 7 9 5
33 6 9 7
34 2 7 10
35 10 9 8
36 4 2 7
37 4 4 9
38 1 3 6
39 7 9 5
40 8 7 10
41 9 4 2
42 4 3 2
43 10 4 2
44 6 4 6
45 1 2 2
46 2 6 4
47 8 9 10
48 2 5 6
49 6 2 6
50 9 6 8
51 5 6 4
52 4 1 5
53 6 9 7
54 10 1 5
55 3 6 9
56 10 7 6
57 10 8 1
58 7 7 5
59 6 3 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
