60
30 30 30
0 7 1 6
1 9 3 2
2 2 8 8
3 1 1 3
4 9 7 5
5 6 9 4
6 10 7 5
7 9 1 1
8 8 8 7
9 4 6 8
10 6 3 4
11 8 8 8
12 4 5 9
13 5 4 5
14 8 9 9
15 1 1 10
16 5 2 10
17 4 5 7
18 4 8 7
19 6 9 8
20 8 4 6
21 5 8 3
22 8 3 5
23 6 9 1
24 5 3 10
25 2 8 3
26 2 8 3
27 3 2 6
28 6 5 1
29 10 5 7
30 10 3 7
31 4 9 7
32 5 8 3
33 4 2 10
34 10 10 8
35 1 10 3
36 7 6 2
37 1 3 2
38 1 10 1
39 3 3 2
40 2 2 7
41 8 10 1
42 4 6 2
43 5 8 4
44 5 4 7
45 2 7 2
46 5 1 7
47 9 7 2
48 6 2 2
49 7 6 6
50 8 7 5
51 10 8 2
52 7 6 10
53 10 4 7
54 4 1 4
55 7 1 6
56 7 1 6
57 9 4 4
58 5 1 5
59 4 4 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
