60
100 100 100
0 52 6 65
1 80 87 62
2 61 10 100
3 87 13 56
4 30 33 48
5 7 13 65
6 23 19 19
7 39 68 4
8 33 8 80
9 73 55 80
10 24 78 69
11 29 5 26
12 58 44 100
13 90 37 54
14 56 60 93
15 39 26 79
16 84 69 18
17 6 88 25
18 28 32 85
19 90 81 72
20 19 26 98
21 70 26 5
22 78 45 82
23 1 50 30
24 92 89 11
25 71 14 78
26 86 27 2
27 84 73 65
28 82 77 12
29 71 49 44
30 35 73 78
31 60 29 47
32 83 33 18
33 29 87 47
34 93 3 20
35 71 6 36
36 55 5 1
37 75 83 42
38 91 65 71
39 55 25 83
40 59 39 94
41 91 90 54
42 61 92 80
43 48 84 74
44 57 54 1
45 28 26 7
46 44 11 44
47 72 88 1
48 7 47 34
49 9 18 30
50 25 66 73
51 39 29 39
52 24 64 14
53 70 23 89
54 82 24 38
55 48 67 68
56 94 42 43
57 65 61 100
58 97 98 37
59 33 67 40
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
