40
100 100 100
0 23 3 37
1 56 33 95
2 9 40 52
3 15 84 52
4 91 50 73
5 34 39 38
6 30 16 70
7 18 89 33
8 93 28 9
9 91 49 39
10 13 37 26
11 18 89 84
12 20 36 13
13 83 55 75
14 32 1 39
15 63 80 49
16 84 13 69
17 23 42 58
18 65 32 22
19 4 62 12
20 68 57 61
21 58 35 82
22 37 73 18
23 53 80 59
24 50 63 36
25 84 78 33
26 24 19 85
27 7 82 88
28 85 40 38
29 6 39 3
30 87 94 47
31 87 58 80
32 70 13 97
33 21 55 86
34 64 39 58
35 84 93 98
36 87 31 17
37 38 18 70
38 25 99 76
39 100 20 40
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
