40
100 100 100
0 93 1 30
1 60 34 91
2 86 26 35
3 31 14 69
4 51 7 86
5 1 39 64
6 70 59 63
7 15 46 80
8 48 13 95
9 4 9 4
10 28 88 45
11 46 59 10
12 88 8 47
13 3 44 100
14 75 32 47
15 63 87 26
16 47 39 50
17 57 49 100
18 23 60 9
19 26 7 26
20 89 85 24
21 2 87 36
22 72 13 88
23 90 94 23
24 14 60 40
25 51 99 17
26 65 20 90
27 96 49 40
28 2 54 63
29 65 24 59
30 53 16 73
31 88 61 44
32 59 59 44
33 47 25 1
34 43 9 2
35 96 61 65
36 96 25 10
37 54 4 56
38 89 12 25
39 97 1 60
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
