60
100 100 100
0 21 33 28
1 16 15 6
2 19 3 33
3 11 32 20
4 20 31 32
5 9 2 5
6 29 32 12
7 26 9 16
8 29 5 13
9 1 6 13
10 1 21 34
11 11 24 25
12 31 30 33
13 1 24 18
14 33 5 9
15 31 31 31
16 33 34 11
17 7 3 5
18 27 24 3
19 15 26 1
20 16 13 23
21 33 6 34
22 19 26 23
23 7 1 23
24 17 33 32
25 5 4 20
26 16 33 24
27 2 11 13
28 34 22 25
29 26 8 7
30 20 34 31
31 17 20 28
32 27 9 32
33 5 30 9
34 5 23 7
35 9 6 2
36 2 21 1
37 16 21 24
38 22 20 33
39 9 26 4
40 11 25 18
41 23 10 17
42 26 24 5
43 26 27 22
44 29 4 27
45 19 12 23
46 21 11 17
47 3 4 24
48 30 4 25
49 11 10 19
50 34 14 7
51 34 11 8
52 15 29 9
53 14 7 9
54 25 11 7
55 15 19 18
56 11 8 17
57 22 33 30
58 8 7 1
59 14 32 5
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
