80
100 100 100
0 86 33 57
1 18 93 3
2 70 84 59
3 25 82 15
4 88 16 99
5 31 1 4
6 87 41 62
7 79 99 45
8 53 2 48
9 29 81 96
10 23 18 50
11 10 91 28
12 58 21 85
13 76 74 81
14 59 59 25
15 50 67 60
16 9 57 63
17 19 67 91
18 73 3 90
19 27 99 79
20 77 60 59
21 56 93 10
22 59 93 2
23 40 13 4
24 87 59 49
25 42 85 13
26 21 61 56
27 6 63 85
28 4 46 62
29 49 37 7
30 5 23 49
31 65 20 98
32 13 95 21
33 74 15 43
34 19 69 5
35 69 64 24
36 29 100 54
37 44 70 75
38 50 34 54
39 37 45 99
40 13 73 50
41 84 86 40
42 88 86 28
43 18 21 95
44 57 36 65
45 39 42 40
46 21 72 95
47 84 9 96
48 11 7 15
49 67 17 18
50 63 38 58
51 17 6 12
52 94 16 73
53 40 74 40
54 7 3 87
55 46 94 10
56 99 92 86
57 47 79 75
58 52 73 18
59 74 40 66
60 14 22 4
61 6 94 6
62 31 43 30
63 82 34 32
64 47 89 65
65 41 3 21
66 85 3 56
67 7 86 68
68 35 9 45
69 33 6 37
70 18 80 67
71 18 34 10
72 90 6 12
73 29 99 72
74 54 50 71
75 91 100 41
76 29 7 42
77 38 47 85
78 77 37 82
79 15 11 43
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
