80
30 30 30
0 5 8 6
1 8 6 2
2 6 2 6
3 1 2 10
4 8 9 7
5 8 4 5
6 4 7 3
7 5 2 9
8 4 1 9
9 7 3 10
10 1 8 5
11 9 2 7
12 5 5 1
13 2 8 2
14 4 5 6
15 2 7 4
16 7 4 8
17 4 4 1
18 1 10 7
19 2 3 8
20 9 1 4
21 10 8 9
22 4 10 4
23 9 6 9
24 10 10 3
25 8 10 8
26 8 3 1
27 2 9 1
28 7 8 6
29 7 4 5
30 4 4 1
31 9 5 8
32 7 6 6
33 7 5 6
34 10 4 4
35 5 10 1
36 1 4 5
37 6 8 1
38 8 7 6
39 7 7 5
40 8 10 9
41 8 4 7
42 6 7 9
43 9 6 2
44 6 7 9
45 8 7 9
46 2 2 6
47 2 1 3
48 5 9 10
49 3 1 5
50 10 3 2
51 1 4 10
52 3 4 1
53 10 5 1
54 3 10 2
55 8 5 9
56 3 3 4
57 4 6 3
58 6 6 5
59 9 4 4
60 4 6 3
61 1 2 5
62 2 7 1
63 3 8 3
64 6 1 8
65 8 8 9
66 3 6 2
67 7 1 8
68 5 5 8
69 6 10 6
70 6 1 1
71 1 6 4
72 3 7 6
73 3 5 1
74 2 6 4
75 5 8 2
76 10 6 7
77 5 10 8
78 2 2 7
79 1 4 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
