40
100 100 100
0 6 7 27
1 60 59 20
2 48 91 20
3 48 24 50
4 79 19 62
5 83 15 3
6 72 70 41
7 64 47 50
8 71 97 41
9 95 2 79
10 8 49 60
11 54 45 74
12 93 99 10
13 62 38 19
14 55 3 12
15 63 91 39
16 64 95 91
17 70 64 93
18 2 100 32
19 51 12 33
20 63 31 7
21 17 68 12
22 48 47 31
23 43 52 78
24 71 33 82
25 66 32 88
26 32 49 35
27 86 67 91
28 87 81 77
29 75 88 64
30 88 2 18
31 32 86 19
32 96 69 78
33 18 88 33
34 7 64 65
35 72 33 2
36 65 73 88
37 58 38 91
38 77 96 17
39 44 52 22
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
