40
100 100 100
0 82 43 19
1 80 13 75
2 83 11 64
3 26 2 19
4 90 52 52
5 24 55 42
6 61 36 77
7 45 86 80
8 39 26 9
9 78 74 81
10 34 95 84
11 66 38 85
12 83 84 18
13 33 13 48
14 88 34 5
15 48 69 66
16 74 17 44
17 28 38 44
18 98 80 40
19 67 45 53
20 16 40 33
21 86 32 52
22 90 81 25
23 11 32 66
24 41 89 71
25 61 15 67
26 88 14 9
27 54 47 60
28 4 72 76
29 23 71 61
30 22 31 68
31 15 56 44
32 86 57 56
33 25 91 36
34 42 9 36
35 85 49 61
36 26 2 93
37 22 47 14
38 26 60 44
39 27 71 97
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
