80
100 100 100
0 13 77 37
1 37 68 33
2 38 2 87
3 95 30 15
4 14 99 68
5 79 21 86
6 87 64 76
7 12 42 80
8 1 5 15
9 58 28 81
10 88 90 61
11 50 33 40
12 29 54 44
13 42 91 51
14 93 84 51
15 92 63 58
16 72 10 3
17 61 58 18
18 5 5 43
19 95 47 86
20 3 98 7
21 14 93 16
22 54 63 37
23 71 37 34
24 16 51 15
25 20 36 72
26 34 5 79
27 22 49 12
28 47 27 14
29 27 89 35
30 68 8 84
31 14 66 8
32 99 13 98
33 53 26 14
34 63 81 73
35 47 50 88
36 85 94 20
37 53 13 7
38 1 2 16
39 97 54 28
40 52 33 39
41 19 32 35
42 1 8 82
43 78 64 97
44 45 6 25
45 53 81 96
46 83 43 86
47 79 47 2
48 98 76 85
49 39 8 80
50 24 88 82
51 17 41 6
52 47 80 96
53 31 97 66
54 77 10 58
55 14 92 94
56 50 29 17
57 8 33 60
58 30 65 56
59 8 7 20
60 7 81 17
61 71 95 4
62 82 63 72
63 96 98 90
64 100 24 99
65 67 16 51
66 96 47 54
67 39 8 4
68 32 27 90
69 27 84 19
70 1 66 65
71 100 81 40
72 25 3 7
73 27 27 56
74 11 51 49
75 51 42 88
76 39 37 89
77 1 43 14
78 29 8 5
79 69 22 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
