60
30 30 30
0 9 3 1
1 6 7 7
2 10 1 3
3 8 2 8
4 7 3 10
5 2 7 10
6 9 2 2
7 8 8 3
8 4 7 5
9 10 2 9
10 9 7 7
11 1 8 8
12 9 9 1
13 4 10 1
14 5 10 8
15 7 8 9
16 9 4 2
17 3 5 5
18 7 3 10
19 10 9 7
20 9 10 6
21 9 6 4
22 9 2 1
23 1 9 6
24 5 2 1
25 5 8 7
26 2 9 2
27 10 7 4
28 3 8 4
29 10 5 2
30 5 10 4
31 2 7 4
32 2 7 2
33 8 1 10
34 4 3 8
35 4 3 4
36 8 3 7
37 5 9 5
38 9 5 3
39 6 4 9
40 6 3 4
41 7 9 9
42 9 9 6
43 2 3 2
44 7 5 3
45 4 5 5
46 4 9 6
47 4 10 3
48 8 5 10
49 3 3 7
50 6 10 1
51 3 8 1
52 7 6 9
53 7 10 3
54 10 2 5
55 10 1 3
56 6 7 3
57 2 3 10
58 4 4 1
59 7 8 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
