60
100 100 100
0 25 48 68
1 49 65 23
2 71 41 84
3 22 73 85
4 2 65 59
5 14 93 3
6 10 78 56
7 14 94 33
8 20 91 53
9 13 13 11
10 75 43 32
11 98 19 65
12 99 39 72
13 27 83 79
14 69 87 69
15 55 54 72
16 19 79 50
17 3 56 61
18 83 11 21
19 50 53 57
20 81 95 36
21 70 55 26
22 72 2 21
23 51 65 34
24 1 53 52
25 35 57 49
26 1 88 90
27 96 84 77
28 78 82 79
29 47 38 40
30 16 61 36
31 53 65 61
32 94 82 10
33 33 74 100
34 6 30 76
35 52 47 20
36 5 80 85
37 100 17 65
38 12 17 28
39 20 32 21
40 61 21 68
41 17 99 80
42 100 45 76
43 68 28 46
44 96 30 42
45 27 22 4
46 63 79 2
47 33 5 93
48 19 7 21
49 43 72 72
50 45 85 85
51 78 39 87
52 84 17 75
53 20 59 86
54 17 44 53
55 23 47 59
56 38 88 10
57 2 26 21
58 34 18 38
59 100 15 61
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
