40
100 100 100
0 82 14 91
1 84 13 97
2 92 23 64
3 31 10 55
4 28 19 55
5 100 96 100
6 97 97 16
7 73 98 99
8 96 11 49
9 80 81 30
10 15 1 43
11 12 92 64
12 80 88 96
13 51 66 80
14 4 37 85
15 22 94 69
16 68 40 76
17 75 75 48
18 40 43 66
19 18 18 31
20 71 80 4
21 32 28 88
22 5 15 10
23 100 83 83
24 70 13 32
25 77 96 50
26 4 67 44
27 13 39 22
28 77 6 80
29 4 19 41
30 49 46 45
31 49 65 80
32 71 93 76
33 81 28 71
34 68 1 66
35 72 17 65
36 12 46 50
37 78 96 58
38 35 88 59
39 81 23 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
