40
100 100 100
0 83 43 51
1 45 37 26
2 23 98 54
3 93 29 6
4 7 52 9
5 42 7 15
6 41 42 13
7 82 45 54
8 90 11 36
9 36 13 17
10 57 82 88
11 46 35 47
12 5 4 15
13 75 8 28
14 75 34 46
15 37 67 84
16 70 59 58
17 93 63 97
18 88 75 67
19 63 88 5
20 47 7 15
21 61 7 5
22 72 10 31
23 96 68 40
24 66 24 54
25 54 72 8
26 51 90 49
27 17 50 75
28 94 24 39
29 2 12 100
30 25 18 69
31 4 84 43
32 98 46 22
33 57 77 46
34 59 43 41
35 24 52 33
36 50 99 66
37 3 75 4
38 31 59 9
39 35 83 47
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
