80
30 30 30
0 3 4 3
1 2 3 1
2 8 6 8
3 7 9 10
4 9 6 3
5 9 9 6
6 7 1 3
7 4 4 2
8 5 6 6
9 7 6 7
10 4 1 3
11 3 8 10
12 10 6 6
13 10 6 1
14 8 10 4
15 5 5 10
16 6 10 10
17 3 5 3
18 7 8 5
19 4 6 8
20 1 9 9
21 9 7 10
22 3 7 1
23 10 8 10
24 6 1 7
25 10 7 9
26 8 2 9
27 5 7 5
28 2 9 8
29 6 5 10
30 7 1 7
31 1 7 2
32 1 1 3
33 3 2 6
34 10 4 6
35 10 7 4
36 7 10 1
37 5 3 8
38 3 1 10
39 2 3 6
40 3 5 7
41 5 7 3
42 8 5 9
43 3 8 9
44 1 7 6
45 2 10 1
46 1 8 6
47 2 10 4
48 2 10 6
49 2 2 2
50 8 5 4
51 10 2 7
52 10 4 8
53 3 9 8
54 7 9 7
55 6 6 8
56 2 8 5
57 1 6 7
58 9 2 3
59 5 6 6
60 9 10 4
61 7 6 3
62 8 1 3
63 6 7 4
64 1 6 6
65 4 6 5
66 1 9 9
67 10 9 8
68 8 9 8
69 5 4 4
70 2 7 4
71 6 7 7
72 10 9 1
73 4 8 10
74 1 3 8
75 6 5 2
76 1 8 9
77 10 2 7
78 2 2 3
79 2 4 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
