40
100 100 100
0 99 22 71
1 35 18 87
2 86 96 91
3 8 97 73
4 58 88 57
5 44 18 52
6 52 41 55
7 43 17 84
8 50 51 54
9 86 20 31
10 63 58 3
11 35 32 53
12 54 54 33
13 62 61 77
14 37 37 14
15 31 92 27
16 65 80 66
17 65 68 72
18 75 77 85
19 45 52 21
20 16 7 39
21 3 83 71
22 18 66 33
23 57 97 26
24 81 41 23
25 16 100 5
26 7 16 43
27 42 41 12
28 41 41 12
29 98 43 95
30 62 40 99
31 90 22 93
32 36 81 27
33 13 30 84
34 19 25 3
35 75 45 26
36 25 21 87
37 9 53 21
38 92 36 98
39 60 59 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
