80
100 100 100
0 34 26 35
1 30 2 5
2 18 34 31
3 33 9 8
4 30 32 29
5 13 23 1
6 1 33 14
7 17 32 28
8 24 26 14
9 33 23 17
10 9 21 20
11 8 35 19
12 30 4 10
13 22 24 7
14 13 32 35
15 27 3 28
16 9 14 29
17 12 3 7
18 19 1 29
19 9 26 33
20 5 13 16
21 15 13 19
22 17 33 21
23 28 6 5
24 32 7 23
25 18 6 3
26 20 28 33
27 10 28 22
28 24 23 17
29 7 10 13
30 20 20 9
31 6 12 6
32 32 10 31
33 24 28 8
34 33 31 7
35 31 19 3
36 22 1 32
37 26 24 18
38 14 16 26
39 10 29 8
40 22 6 3
41 31 33 11
42 2 35 19
43 27 5 27
44 14 17 29
45 29 9 8
46 31 32 25
47 24 14 8
48 9 23 9
49 8 27 3
50 2 33 24
51 20 22 10
52 27 20 35
53 28 14 15
54 10 27 31
55 18 29 16
56 17 24 4
57 4 20 25
58 7 23 19
59 8 13 29
60 12 29 26
61 28 19 7
62 28 30 8
63 24 24 3
64 2 11 29
65 8 24 35
66 34 10 4
67 33 32 5
68 18 1 22
69 16 12 17
70 3 26 30
71 13 6 3
72 13 13 22
73 3 35 32
74 19 6 35
75 30 8 31
76 14 30 25
77 32 3 31
78 27 32 15
79 26 29 30
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
