40
100 100 100
0 31 49 61
1 12 28 38
2 80 70 80
3 12 96 49
4 45 2 46
5 8 60 52
6 85 79 4
7 91 19 93
8 95 44 95
9 79 46 81
10 82 81 93
11 91 68 5
12 38 64 41
13 91 44 78
14 68 83 47
15 89 96 83
16 36 29 34
17 83 90 8
18 55 92 75
19 17 13 95
20 46 54 8
21 80 67 5
22 71 69 92
23 43 67 87
24 70 35 86
25 25 47 15
26 46 3 81
27 58 83 58
28 20 10 3
29 70 6 92
30 15 84 18
31 50 63 64
32 3 13 48
33 51 68 22
34 12 65 24
35 55 29 63
36 18 32 33
37 34 81 37
38 30 35 78
39 34 56 99
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
