80
100 100 100
0 30 52 32
1 92 55 16
2 56 64 65
3 68 60 92
4 17 79 42
5 33 37 17
6 9 95 24
7 90 100 9
8 91 30 80
9 38 14 49
10 56 88 6
11 73 68 13
12 83 41 92
13 42 15 6
14 31 91 78
15 42 49 62
16 55 6 88
17 55 99 68
18 2 16 36
19 57 54 32
20 75 40 98
21 44 70 46
22 28 18 96
23 26 91 9
24 46 70 74
25 35 56 61
26 100 67 39
27 27 89 57
28 90 49 39
29 86 73 48
30 92 25 91
31 75 9 51
32 4 14 58
33 26 1 88
34 20 91 3
35 69 80 31
36 20 22 96
37 99 78 49
38 82 36 43
39 24 31 11
40 69 84 86
41 57 88 73
42 90 61 85
43 54 49 13
44 49 28 7
45 21 46 52
46 60 77 12
47 64 35 37
48 27 14 59
49 5 44 91
50 42 70 6
51 46 26 88
52 25 91 71
53 10 66 40
54 12 89 13
55 49 8 3
56 74 28 56
57 68 84 36
58 11 61 26
59 40 6 49
60 66 1 28
61 66 71 66
62 14 85 53
63 58 5 87
64 11 28 47
65 35 72 18
66 61 56 21
67 97 62 74
68 70 75 32
69 80 81 58
70 18 15 25
71 56 60 20
72 87 16 82
73 9 60 57
74 1 85 95
75 90 80 21
76 40 51 88
77 17 68 64
78 25 98 17
79 15 87 37
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
