80
100 100 100
0 9 100 27
1 19 81 77
2 3 27 93
3 25 74 11
4 49 35 58
5 29 24 97
6 46 22 97
7 61 55 23
8 53 19 24
9 41 49 42
10 63 18 68
11 30 40 64
12 37 16 99
13 77 4 89
14 89 96 92
15 2 80 59
16 10 77 27
17 33 34 13
18 68 30 14
19 85 73 24
20 11 51 66
21 1 50 2
22 78 29 72
23 10 91 39
24 90 36 34
25 72 70 7
26 20 52 4
27 43 75 69
28 51 26 48
29 41 91 27
30 61 94 62
31 48 86 62
32 81 49 58
33 52 19 25
34 24 34 89
35 51 3 60
36 49 32 17
37 97 98 24
38 72 75 51
39 33 48 32
40 6 96 69
41 54 5 88
42 8 94 53
43 67 10 29
44 82 7 82
45 24 73 71
46 15 20 66
47 43 52 94
48 98 15 65
49 65 81 48
50 46 44 44
51 25 83 51
52 9 91 14
53 8 18 72
54 40 62 84
55 19 81 40
56 7 28 40
57 86 53 91
58 42 62 66
59 19 63 52
60 30 83 44
61 36 2 82
62 99 30 17
63 18 11 50
64 38 20 20
65 87 49 21
66 34 62 96
67 88 93 40
68 6 95 74
69 17 27 98
70 43 57 55
71 60 95 14
72 42 57 99
73 56 31 32
74 71 13 67
75 74 54 25
76 70 83 67
77 19 18 32
78 13 89 100
79 68 18 74
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
