80
100 100 100
0 19 12 8
1 30 16 15
2 5 30 14
3 34 28 13
4 29 33 32
5 2 19 11
6 29 21 25
7 22 2 33
8 6 32 9
9 18 9 22
10 6 31 9
11 13 10 27
12 34 12 13
13 26 11 35
14 15 29 11
15 22 27 2
16 13 5 5
17 26 22 32
18 13 12 13
19 29 3 7
20 31 9 17
21 13 3 24
22 32 33 10
23 4 22 11
24 24 9 8
25 29 34 14
26 24 4 19
27 22 31 24
28 20 15 1
29 23 17 1
30 29 25 26
31 32 21 24
32 1 22 26
33 32 16 2
34 24 2 27
35 32 29 3
36 2 35 28
37 32 20 32
38 3 26 9
39 21 5 22
40 20 11 19
41 24 3 5
42 35 11 9
43 19 12 6
44 11 21 2
45 7 19 7
46 9 34 15
47 21 34 6
48 33 7 5
49 32 21 29
50 13 20 26
51 8 19 35
52 10 3 18
53 7 30 5
54 26 20 7
55 12 6 25
56 13 20 31
57 15 24 6
58 23 17 5
59 2 3 6
60 31 34 15
61 3 18 14
62 17 35 19
63 29 10 3
64 9 25 32
65 2 32 22
66 22 6 13
67 33 21 1
68 24 34 32
69 30 4 21
70 19 16 15
71 35 22 30
72 20 16 8
73 9 4 30
74 1 12 3
75 3 12 4
76 28 28 12
77 23 22 18
78 35 6 23
79 4 19 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
