40
100 100 100
0 99 22 90
1 40 87 92
2 81 91 56
3 54 42 97
4 13 2 66
5 84 87 57
6 28 5 85
7 83 8 13
8 38 70 27
9 13 16 18
10 64 99 32
11 4 96 75
12 50 85 74
13 100 2 90
14 61 61 58
15 67 81 98
16 66 13 88
17 87 91 87
18 16 15 20
19 71 80 47
20 7 17 39
21 9 30 44
22 74 1 11
23 28 80 21
24 79 34 54
25 78 26 71
26 8 20 63
27 29 3 85
28 7 39 13
29 79 46 99
30 68 43 86
31 99 50 38
32 5 30 32
33 32 65 55
34 79 64 29
35 25 50 24
36 82 68 60
37 30 54 26
38 34 20 42
39 81 80 65
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
