80
100 100 100
0 31 26 16
1 8 7 31
2 1 29 23
3 5 13 24
4 14 19 16
5 11 19 10
6 11 32 17
7 2 1 29
8 7 16 11
9 8 27 2
10 21 22 25
11 35 29 34
12 30 3 5
13 9 24 21
14 27 32 25
15 34 22 2
16 2 19 7
17 28 12 9
18 23 23 8
19 8 3 24
20 35 15 8
21 4 35 8
22 22 26 9
23 33 19 18
24 25 19 10
25 16 5 6
26 20 35 8
27 24 11 23
28 35 15 11
29 6 34 2
30 15 33 1
31 19 11 12
32 6 5 35
33 35 16 4
34 20 29 10
35 9 31 14
36 4 33 29
37 2 15 35
38 33 10 19
39 11 31 29
40 13 15 15
41 19 21 31
42 32 13 5
43 20 2 34
44 15 7 21
45 13 33 23
46 11 3 20
47 8 28 11
48 12 23 4
49 12 16 26
50 2 25 24
51 16 4 14
52 7 33 19
53 7 22 24
54 14 6 22
55 32 30 9
56 25 21 14
57 7 21 24
58 9 9 26
59 35 13 30
60 3 15 11
61 19 11 22
62 1 14 7
63 26 31 31
64 23 1 30
65 28 10 27
66 32 14 8
67 20 34 20
68 15 21 9
69 16 29 27
70 13 26 18
71 34 27 17
72 30 1 14
73 35 4 33
74 10 21 28
75 10 33 12
76 20 23 33
77 8 21 20
78 35 17 27
79 34 7 6
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
