60
30 30 30
0 7 3 5
1 10 10 10
2 8 2 6
3 10 3 8
4 3 10 9
5 3 5 7
6 9 3 1
7 3 9 4
8 1 8 9
9 8 9 3
10 6 9 2
11 5 2 1
12 8 1 9
13 7 1 3
14 8 9 10
15 10 4 6
16 7 6 4
17 8 3 10
18 8 10 8
19 6 3 3
20 6 1 5
21 5 1 7
22 1 10 5
23 10 3 3
24 4 7 3
25 8 2 10
26 4 10 7
27 1 3 7
28 7 4 5
29 9 5 1
30 2 9 2
31 4 7 7
32 3 6 6
33 4 10 9
34 8 7 7
35 10 10 10
36 8 8 7
37 7 10 9
38 1 3 3
39 5 10 8
40 8 2 5
41 2 7 4
42 5 6 4
43 4 3 1
44 4 9 1
45 3 5 3
46 4 7 10
47 5 6 8
48 9 5 5
49 1 5 3
50 9 8 10
51 5 6 1
52 10 8 8
53 2 6 10
54 10 9 9
55 9 10 2
56 7 5 4
57 9 5 9
58 10 9 1
59 8 2 2
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
