40
100 100 100
0 26 17 14
1 12 21 30
2 5 34 3
3 14 35 12
4 10 18 21
5 22 34 20
6 7 15 7
7 18 12 18
8 33 2 14
9 6 10 28
10 6 30 14
11 23 14 6
12 5 4 16
13 27 4 14
14 22 31 1
15 29 21 7
16 28 10 9
17 19 16 2
18 20 28 3
19 3 18 24
20 23 16 8
21 21 30 12
22 34 10 30
23 1 18 12
24 10 33 27
25 7 9 30
26 34 22 22
27 29 22 14
28 7 2 4
29 33 9 31
30 31 2 32
31 34 25 24
32 26 3 9
33 8 21 4
34 29 18 15
35 14 35 25
36 4 17 12
37 8 18 30
38 3 29 26
39 12 20 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
