60
100 100 100
0 68 57 61
1 58 35 82
2 37 73 18
3 53 80 59
4 50 63 36
5 84 78 33
6 24 19 85
7 7 82 88
8 85 40 38
9 6 39 3
10 87 94 47
11 87 58 80
12 70 13 97
13 21 55 86
14 64 39 58
15 84 93 98
16 87 31 17
17 38 18 70
18 25 99 76
19 100 20 40
20 99 22 71
21 35 18 87
22 86 96 91
23 8 97 73
24 58 88 57
25 44 18 52
26 52 41 55
27 43 17 84
28 50 51 54
29 86 20 31
30 63 58 3
31 35 32 53
32 54 54 33
33 62 61 77
34 37 37 14
35 31 92 27
36 65 80 66
37 65 68 72
38 75 77 85
39 45 52 21
40 16 7 39
41 3 83 71
42 18 66 33
43 57 97 26
44 81 41 23
45 16 100 5
46 7 16 43
47 42 41 12
48 41 41 12
49 98 43 95
50 62 40 99
51 90 22 93
52 36 81 27
53 13 30 84
54 19 25 3
55 75 45 26
56 25 21 87
57 9 53 21
58 92 36 98
59 60 59 9
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
