80
30 30 30
0 4 9 1
1 4 9 5
2 4 8 7
3 5 6 5
4 1 6 7
5 10 4 1
6 3 5 5
7 8 7 6
8 9 7 6
9 2 1 7
10 8 5 3
11 4 9 10
12 7 6 7
13 10 4 5
14 1 2 10
15 8 7 1
16 3 4 1
17 6 3 6
18 10 5 3
19 3 5 5
20 10 7 2
21 2 5 8
22 7 10 6
23 3 7 5
24 3 2 5
25 3 8 10
26 10 9 5
27 1 4 8
28 5 1 4
29 5 3 6
30 2 10 2
31 9 5 9
32 1 2 10
33 6 2 10
34 2 5 8
35 3 7 4
36 4 6 1
37 4 1 9
38 4 7 8
39 2 5 3
40 1 6 9
41 6 7 9
42 5 8 6
43 4 6 5
44 7 1 7
45 10 2 1
46 9 10 2
47 7 5 7
48 3 5 3
49 5 1 6
50 10 4 6
51 7 5 7
52 6 8 4
53 9 4 3
54 10 2 5
55 4 8 3
56 7 8 8
57 7 3 3
58 3 7 8
59 2 2 5
60 9 7 2
61 6 10 4
62 8 10 2
63 7 9 6
64 10 1 6
65 2 4 3
66 5 6 8
67 9 3 4
68 1 1 10
69 10 10 6
70 8 8 10
71 2 5 3
72 2 9 5
73 10 8 6
74 7 8 9
75 8 8 9
76 7 8 3
77 4 4 2
78 9 2 4
79 8 1 1
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
