60
100 100 100
0 69 89 52
1 35 53 9
2 11 88 100
3 22 36 36
4 63 6 40
5 76 1 3
6 55 96 51
7 76 25 1
8 5 63 85
9 94 5 32
10 32 50 79
11 3 98 73
12 59 48 78
13 74 73 57
14 66 87 67
15 100 94 92
16 54 79 40
17 44 68 5
18 45 91 14
19 98 44 18
20 55 63 40
21 62 40 24
22 76 89 53
23 67 50 52
24 9 12 26
25 26 45 19
26 64 3 71
27 17 100 57
28 94 52 10
29 46 96 72
30 17 46 98
31 94 60 22
32 25 14 8
33 87 31 20
34 82 89 8
35 4 36 51
36 14 64 16
37 60 7 7
38 71 15 9
39 90 62 96
40 18 10 66
41 93 50 58
42 29 22 84
43 11 82 12
44 94 86 1
45 91 65 77
46 1 38 11
47 16 11 52
48 37 80 24
49 19 35 45
50 25 18 39
51 84 43 49
52 65 50 79
53 71 27 12
54 85 93 75
55 65 83 68
56 19 51 7
57 78 62 47
58 71 14 12
59 82 10 67
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
