60
100 100 100
0 58 92 80
1 44 42 15
2 54 6 93
3 30 90 55
4 55 89 91
5 24 6 12
6 81 92 34
7 75 23 43
8 83 13 35
9 1 17 37
10 3 58 96
11 30 69 71
12 87 85 94
13 2 69 51
14 92 13 26
15 87 89 88
16 93 96 31
17 18 8 13
18 77 68 9
19 41 73 2
20 45 36 66
21 95 17 97
22 54 73 64
23 20 2 66
24 48 94 89
25 12 12 57
26 45 93 66
27 6 30 35
28 96 62 70
29 73 21 20
30 56 97 88
31 48 56 80
32 76 26 90
33 12 85 24
34 14 64 19
35 25 16 4
36 3 59 1
37 44 60 67
38 61 56 92
39 26 74 11
40 31 71 50
41 64 26 47
42 74 68 12
43 73 75 62
44 81 12 75
45 53 34 64
46 59 29 47
47 7 9 66
48 83 10 69
49 31 27 54
50 97 38 19
51 95 30 22
52 42 82 24
53 40 20 25
54 71 30 19
55 41 53 51
56 30 22 47
57 61 93 84
58 22 18 1
59 39 91 15
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
