40
100 100 100
0 5 20 2
1 27 22 23
2 2 5 5
3 3 25 15
4 19 2 19
5 25 29 25
6 28 23 18
7 7 10 11
8 5 19 32
9 1 34 32
10 33 11 23
11 5 4 14
12 3 16 7
13 5 2 35
14 26 8 6
15 33 23 18
16 28 28 20
17 5 14 14
18 29 28 11
19 9 12 19
20 28 20 18
21 4 10 14
22 26 24 6
23 3 33 22
24 8 10 3
25 3 3 4
26 27 3 29
27 27 26 4
28 27 17 34
29 14 17 25
30 28 20 15
31 5 34 31
32 1 18 35
33 3 20 24
34 13 23 20
35 5 11 24
36 6 29 24
37 8 24 3
38 28 10 13
39 34 9 19
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
