60
30 30 30
0 1 5 1
1 4 6 6
2 8 4 10
3 10 2 2
4 6 4 5
5 4 1 8
6 4 4 2
7 10 8 5
8 4 9 6
9 7 2 2
10 7 5 3
11 4 7 6
12 7 8 8
13 10 5 8
14 1 10 3
15 6 10 6
16 2 6 9
17 5 6 6
18 10 5 1
19 9 5 7
20 2 5 10
21 10 1 1
22 8 10 9
23 4 9 7
24 1 4 4
25 9 3 1
26 9 7 5
27 8 10 2
28 2 10 3
29 1 2 3
30 2 9 9
31 1 6 7
32 6 1 2
33 7 9 6
34 7 5 4
35 2 6 2
36 5 4 1
37 8 3 1
38 2 3 2
39 6 3 9
40 5 10 1
41 9 10 4
42 10 1 5
43 3 5 6
44 4 9 10
45 4 4 1
46 2 2 8
47 9 4 3
48 3 3 5
49 5 1 3
50 2 5 10
51 10 10 7
52 6 8 1
53 5 3 6
54 4 1 9
55 4 1 5
56 1 10 2
57 9 7 3
58 8 2 7
59 5 5 4
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
