80
100 100 100
0 19 29 26
1 34 7 4
2 12 25 7
3 17 12 4
4 15 8 20
5 15 2 7
6 20 4 10
7 14 9 3
8 9 20 6
9 1 34 35
10 33 35 29
11 23 26 22
12 7 26 13
13 28 7 7
14 1 4 12
15 8 25 14
16 22 25 20
17 12 16 34
18 11 29 18
19 19 27 29
20 27 5 21
21 11 27 14
22 23 26 5
23 28 18 28
24 13 15 4
25 32 6 24
26 7 2 24
27 31 16 21
28 25 3 9
29 24 1 29
30 19 16 10
31 28 34 13
32 32 28 14
33 22 1 1
34 24 12 30
35 23 35 8
36 2 19 16
37 1 21 19
38 25 15 26
39 18 23 30
40 26 17 14
41 12 21 30
42 5 34 3
43 14 35 12
44 10 18 21
45 22 34 20
46 7 15 7
47 18 12 18
48 33 2 14
49 6 10 28
50 6 30 14
51 23 14 6
52 5 4 16
53 27 4 14
54 22 31 1
55 29 21 7
56 28 10 9
57 19 16 2
58 20 28 3
59 3 18 24
60 23 16 8
61 21 30 12
62 34 10 30
63 1 18 12
64 10 33 27
65 7 9 30
66 34 22 22
67 29 22 14
68 7 2 4
69 33 9 31
70 31 2 32
71 34 25 24
72 26 3 9
73 8 21 4
74 29 18 15
75 14 35 25
76 4 17 12
77 8 18 30
78 3 29 26
79 12 20 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
