80
30 30 30
0 2 2 6
1 6 6 1
2 2 10 4
3 8 8 4
4 6 1 2
5 9 4 8
6 4 1 6
7 1 1 7
8 6 6 10
9 7 2 8
10 8 2 10
11 5 7 7
12 8 4 4
13 4 5 9
14 1 4 4
15 1 4 8
16 3 6 9
17 9 5 3
18 9 3 8
19 1 3 9
20 1 9 1
21 6 7 3
22 5 8 10
23 2 5 9
24 2 7 6
25 4 10 4
26 7 2 4
27 2 3 2
28 9 7 10
29 3 4 7
30 1 6 2
31 5 6 9
32 2 7 3
33 2 5 6
34 4 8 4
35 7 5 10
36 3 3 1
37 5 7 9
38 2 4 9
39 6 5 7
40 4 2 8
41 10 8 1
42 2 1 2
43 3 2 2
44 7 6 9
45 4 6 9
46 2 1 8
47 2 10 2
48 3 1 9
49 8 3 1
50 9 4 9
51 4 6 4
52 5 7 9
53 3 1 8
54 6 7 7
55 1 8 2
56 3 6 1
57 5 2 10
58 8 3 10
59 3 4 8
60 10 9 4
61 7 2 7
62 4 1 6
63 2 7 10
64 6 5 4
65 8 2 9
66 2 2 2
67 7 8 7
68 5 5 2
69 9 8 2
70 2 5 9
71 9 6 7
72 6 9 3
73 4 8 2
74 6 4 6
75 5 5 8
76 8 5 1
77 10 6 2
78 9 5 5
79 7 7 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
