60
100 100 100
0 36 91 6
1 48 71 52
2 100 46 17
3 70 12 96
4 92 61 49
5 59 86 58
6 81 53 19
7 72 25 14
8 6 18 61
9 13 78 78
10 52 91 3
11 83 100 34
12 51 44 34
13 41 18 99
14 63 48 58
15 56 76 8
16 16 52 36
17 91 15 36
18 86 91 34
19 91 28 3
20 1 16 81
21 49 50 87
22 54 19 88
23 35 73 49
24 67 86 18
25 99 56 81
26 96 23 60
27 66 81 46
28 99 82 89
29 55 22 73
30 4 15 46
31 33 2 7
32 48 48 96
33 40 25 23
34 39 34 44
35 57 84 21
36 83 54 46
37 54 39 38
38 93 25 75
39 48 74 22
40 95 100 52
41 52 80 5
42 46 15 85
43 15 40 88
44 74 79 98
45 70 53 66
46 43 3 21
47 19 33 39
48 12 82 38
49 1 33 54
50 35 95 82
51 73 54 89
52 53 37 78
53 91 13 86
54 63 37 35
55 99 34 72
56 58 61 87
57 32 20 42
58 68 54 91
59 66 20 44
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
