60
100 100 100
0 34 31 33
1 8 13 31
2 13 11 25
3 14 26 20
4 29 25 21
5 23 4 12
6 20 4 2
7 21 27 10
8 24 23 21
9 4 8 21
10 25 34 26
11 29 13 30
12 2 16 30
13 16 27 10
14 18 24 25
15 2 28 11
16 12 13 32
17 24 21 30
18 11 23 10
19 8 32 25
20 13 31 6
21 18 34 13
22 23 8 35
23 30 7 1
24 30 7 18
25 19 21 31
26 2 22 20
27 25 23 34
28 18 17 3
29 1 19 5
30 2 30 30
31 23 21 23
32 25 16 23
33 29 22 10
34 34 18 7
35 22 17 17
36 30 19 18
37 31 27 12
38 7 32 25
39 6 33 13
40 6 35 15
41 20 2 14
42 8 24 24
43 23 31 17
44 13 3 1
45 2 32 29
46 17 17 32
47 1 12 8
48 25 14 1
49 12 18 6
50 12 33 12
51 2 34 4
52 27 35 12
53 14 23 26
54 15 33 21
55 2 34 34
56 22 4 6
57 5 30 17
58 26 27 4
59 26 6 7
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
