80
30 30 30
0 9 4 6
1 2 10 1
2 7 9 6
3 3 9 2
4 9 2 10
5 4 1 1
6 9 5 7
7 8 10 5
8 6 1 5
9 3 9 10
10 3 2 5
11 1 10 3
12 6 3 9
13 8 8 9
14 6 6 3
15 5 7 6
16 1 6 7
17 2 7 10
18 8 1 9
19 3 10 8
20 8 6 6
21 6 10 1
22 6 10 1
23 4 2 1
24 9 6 5
25 5 9 2
26 3 7 6
27 1 7 9
28 1 5 7
29 5 4 1
30 1 3 5
31 7 2 10
32 2 10 3
33 8 2 5
34 2 7 1
35 7 7 3
36 3 10 6
37 5 7 8
38 5 4 6
39 4 5 10
40 2 8 5
41 9 9 4
42 9 9 3
43 2 3 10
44 6 4 7
45 4 5 4
46 3 8 10
47 9 1 10
48 2 1 2
49 7 2 2
50 7 4 6
51 2 1 2
52 10 2 8
53 4 8 4
54 1 1 9
55 5 10 1
56 10 10 9
57 5 8 8
58 6 8 2
59 8 4 7
60 2 3 1
61 1 10 1
62 4 5 3
63 9 4 4
64 5 9 7
65 5 1 3
66 9 1 6
67 1 9 7
68 4 1 5
69 4 1 4
70 2 8 7
71 2 4 1
72 9 1 2
73 3 10 8
74 6 5 8
75 10 10 5
76 3 1 5
77 4 5 9
78 8 4 9
79 2 2 5
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
