80
100 100 100
0 13 19 12
1 34 33 35
2 27 4 11
3 18 22 26
4 27 30 30
5 7 32 10
6 21 32 3
7 22 8 14
8 31 16 15
9 10 24 5
10 28 7 9
11 27 20 22
12 9 5 1
13 17 27 4
14 1 6 14
15 31 9 33
16 8 8 24
17 14 33 25
18 1 10 27
19 3 28 5
20 32 13 35
21 14 5 16
22 19 20 29
23 25 23 26
24 34 18 34
25 14 34 32
26 3 34 16
27 33 12 7
28 5 25 5
29 4 29 30
30 19 11 34
31 9 35 21
32 15 19 13
33 19 8 31
34 16 32 10
35 18 17 33
36 16 21 10
37 18 5 18
38 15 30 18
39 9 12 32
40 24 7 16
41 12 16 27
42 28 18 29
43 35 27 21
44 28 9 18
45 24 20 11
46 23 29 4
47 3 9 34
48 22 24 11
49 23 27 4
50 10 23 2
51 14 11 35
52 20 32 34
53 28 25 2
54 26 10 20
55 12 19 35
56 31 35 14
57 35 17 25
58 8 10 27
59 15 20 33
60 13 10 25
61 24 4 13
62 1 35 21
63 3 24 1
64 21 12 32
65 25 23 26
66 19 3 10
67 34 2 20
68 26 13 6
69 8 10 2
70 10 23 20
71 25 19 34
72 28 34 31
73 32 28 24
74 34 10 7
75 24 33 17
76 2 8 9
77 35 1 1
78 24 12 32
79 35 21 29
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
