60
100 100 100
0 4 21 29
1 18 24 30
2 16 26 19
3 12 19 15
4 23 3 23
5 33 7 2
6 29 33 7
7 25 15 23
8 9 18 10
9 16 1 21
10 33 14 19
11 24 17 22
12 19 27 12
13 29 12 9
14 35 6 17
15 12 27 8
16 24 25 28
17 22 10 11
18 10 22 26
19 5 7 17
20 30 22 6
21 20 34 11
22 26 35 5
23 22 30 21
24 33 2 20
25 6 14 11
26 16 19 25
27 29 10 14
28 1 3 34
29 35 35 19
30 28 25 35
31 7 18 8
32 5 31 17
33 33 26 19
34 24 25 31
35 28 27 31
36 22 25 10
37 12 12 5
38 30 4 14
39 27 3 2
40 31 26 16
41 8 7 31
42 1 29 23
43 5 13 24
44 14 19 16
45 11 19 10
46 11 32 17
47 2 1 29
48 7 16 11
49 8 27 2
50 21 22 25
51 35 29 34
52 30 3 5
53 9 24 21
54 27 32 25
55 34 22 2
56 2 19 7
57 28 12 9
58 23 23 8
59 8 3 24
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
