60
100 100 100
0 24 20 22
1 21 13 29
2 13 26 7
3 19 28 21
4 18 23 13
5 30 28 12
6 9 7 30
7 3 29 31
8 30 14 13
9 3 14 1
10 31 33 17
11 31 20 28
12 25 5 34
13 8 20 30
14 23 14 20
15 30 33 35
16 31 11 6
17 14 7 25
18 9 35 27
19 35 7 14
20 35 8 25
21 13 7 31
22 31 34 32
23 3 34 26
24 20 31 20
25 16 7 19
26 18 15 20
27 15 6 30
28 18 18 19
29 30 7 11
30 22 21 1
31 13 12 19
32 19 19 12
33 22 22 27
34 13 13 5
35 11 32 10
36 23 28 24
37 23 24 26
38 27 27 30
39 16 19 8
40 6 3 14
41 1 29 25
42 6 23 12
43 20 34 10
44 29 15 8
45 6 35 2
46 3 6 15
47 15 15 5
48 15 15 4
49 35 15 34
50 22 14 35
51 32 8 33
52 13 29 10
53 5 11 30
54 7 9 1
55 27 16 9
56 9 8 31
57 4 19 8
58 32 13 35
59 21 21 3
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
