60
100 100 100
0 2 20 11
1 25 34 29
2 10 23 5
3 2 22 13
4 23 12 31
5 35 32 22
6 2 2 27
7 13 31 26
8 17 14 3
9 34 4 1
10 8 29 28
11 8 15 2
12 29 19 6
13 16 26 32
14 6 20 30
15 29 20 26
16 34 13 3
17 21 33 7
18 13 28 3
19 23 34 14
20 23 15 15
21 7 21 11
22 13 19 8
23 31 2 30
24 6 32 14
25 24 31 6
26 16 6 23
27 1 14 27
28 30 1 27
29 18 5 7
30 4 18 24
31 21 14 33
32 4 34 22
33 7 22 32
34 32 5 22
35 22 17 33
36 21 5 35
37 26 19 12
38 13 10 35
39 16 35 11
40 32 28 26
41 26 24 21
42 26 34 16
43 13 14 16
44 8 16 31
45 30 33 33
46 34 10 4
47 4 3 14
48 6 14 19
49 8 3 17
50 1 19 4
51 24 22 28
52 2 30 24
53 18 21 34
54 3 12 9
55 24 13 25
56 5 5 26
57 22 16 14
58 1 6 24
59 15 31 13
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
