40
100 100 100
0 53 30 40
1 28 48 48
2 100 36 61
3 23 95 68
4 50 84 44
5 24 78 46
6 75 15 45
7 67 6 64
8 9 40 80
9 22 66 62
10 4 52 56
11 23 72 31
12 12 49 22
13 63 82 71
14 14 88 89
15 5 93 29
16 2 67 38
17 4 17 63
18 55 26 11
19 4 4 64
20 94 9 98
21 7 37 83
22 65 66 7
23 52 21 79
24 4 34 47
25 64 16 10
26 100 72 43
27 4 96 6
28 73 35 59
29 85 55 87
30 71 97 1
31 30 79 96
32 93 12 1
33 29 83 60
34 77 82 100
35 60 23 11
36 92 72 65
37 17 11 68
38 27 58 77
39 63 81 97
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
