80
100 100 100
0 2 3 10
1 21 21 7
2 17 32 7
3 17 9 18
4 28 7 22
5 29 6 1
6 26 25 15
7 23 17 18
8 25 34 15
9 33 1 28
10 3 18 21
11 19 16 26
12 33 35 4
13 22 14 7
14 20 1 4
15 22 32 14
16 23 34 32
17 25 23 33
18 1 35 12
19 18 4 12
20 23 11 3
21 6 24 5
22 17 17 11
23 15 19 27
24 25 12 29
25 23 12 31
26 11 18 13
27 30 24 32
28 31 29 27
29 27 31 23
30 31 1 7
31 12 30 7
32 34 24 27
33 7 31 12
34 3 23 23
35 25 12 1
36 23 26 31
37 21 14 32
38 27 34 6
39 16 19 8
40 22 11 25
41 32 11 5
42 10 26 33
43 21 22 19
44 4 31 22
45 12 7 34
46 28 16 31
47 25 12 2
48 5 12 27
49 30 12 15
50 9 20 8
51 28 3 21
52 20 33 15
53 22 27 19
54 18 29 14
55 6 3 26
56 8 14 20
57 11 15 31
58 32 19 2
59 27 16 19
60 19 18 5
61 7 19 15
62 31 30 7
63 22 6 2
64 3 20 24
65 30 1 12
66 11 27 35
67 17 27 18
68 9 17 24
69 34 5 6
70 23 1 30
71 32 32 34
72 13 16 18
73 9 24 34
74 25 17 17
75 34 13 4
76 10 23 3
77 33 16 15
78 6 23 14
79 10 33 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79
