40
100 100 100
0 11 24 15
1 32 31 1
2 22 26 35
3 34 8 8
4 29 34 24
5 33 9 9
6 17 29 14
7 9 21 31
8 29 30 4
9 27 29 35
10 30 10 13
11 24 16 6
12 21 27 25
13 4 26 32
14 27 28 14
15 20 16 6
16 34 5 21
17 5 30 20
18 10 18 22
19 25 21 20
20 34 17 4
21 20 18 4
22 19 12 4
23 34 32 18
24 31 35 16
25 25 28 2
26 6 3 22
27 19 10 4
28 16 6 30
29 31 7 15
30 11 17 17
31 30 12 1
32 28 31 35
33 27 6 16
34 9 11 25
35 13 14 18
36 35 28 35
37 22 23 25
38 31 4 15
39 22 23 34
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39
