60
100 100 100
0 13 51 58
1 52 33 11
2 27 63 56
3 37 19 67
4 68 18 6
5 64 4 93
6 29 3 8
7 29 91 70
8 85 73 40
9 97 17 46
10 44 51 42
11 69 73 98
12 41 68 96
13 38 92 48
14 96 95 35
15 33 30 27
16 89 81 22
17 35 14 89
18 53 79 91
19 6 41 68
20 22 6 8
21 55 94 74
22 61 19 38
23 83 67 32
24 80 44 34
25 98 70 5
26 21 12 96
27 65 72 2
28 17 59 45
29 19 64 59
30 93 89 53
31 8 63 84
32 69 99 93
33 6 16 34
34 41 14 32
35 62 70 66
36 90 73 50
37 30 81 61
38 33 74 55
39 54 39 12
40 90 76 68
41 13 83 29
42 12 3 28
43 44 77 10
44 22 45 4
45 46 44 87
46 94 66 27
47 13 57 53
48 36 79 3
49 81 51 4
50 83 92 26
51 8 5 35
52 25 72 67
53 27 33 33
54 66 98 2
55 2 72 28
56 40 35 4
57 83 41 86
58 72 57 93
59 32 99 38
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59
